,CUST_NO,VISITDATE,PAGE
213,G9OCCUFTYAAAXSJA,9483,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
214,G9OCCUFTYAAAXSJA,9484,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
215,G9OCCUFTYAAAXSJA,9479,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
216,G9OCCUFTYAAAXSJA,9486,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
217,G9OCCUFTYAAAXSJA,9476,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
218,G9OCCUFTYAAAXSJA,9486,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
219,G9OCCUFTYAAAXSJA,9485,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
220,G9OCCUFTYAAAXSJA,9487,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
221,G9OCCUFTYAAAXSJA,9480,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
222,G9OCCUFTYAAAXSJA,9518,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
223,7KUQCEITL30QUFSE,9462,http://www.esunbank.com.tw/gygrt/qodr/dssgss/
224,ZHNXSVQ9MMQP5LGY,9507,https://www.esunbank.com.tw/edrn/pgusordq
225,BSSXN-UO4DRHG5PG,9472,https://www.esunbank.com.tw/gygrt/e2c/ge/
226,EOARXGDZ2_KPJNG4,9481,https://www.esunbank.com.tw/gygrt/e2c/iougkjr/
227,EOARXGDZ2_KPJNG4,9535,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
228,EOARXGDZ2_KPJNG4,9486,https://www.esunbank.com.tw/gygrt/iougz/sktxdtkor/tudygq/
229,XW4TMYOH_GM9HPHM,9471,http://www.esunbank.com.tw/gygrt/qodr/hoxsg/qodr/
230,HWAZJ_IO2-GACG_C,9480,https://www.esunbank.com.tw/edrn/pgusordq
231,HWAZJ_IO2-GACG_C,9531,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/fkscoxrt/shopkrio
232,HWAZJ_IO2-GACG_C,9490,https://www.esunbank.com.tw/gygrt/cugfkt/1060222gcdufqodr/krfgz.htm
233,HWAZJ_IO2-GACG_C,9527,https://www.esunbank.com.tw/gygrt/cugfkt/1060222gcdufqodr/krfgz.htm
234,HWAZJ_IO2-GACG_C,9530,https://www.esunbank.com.tw/gygrt/cugfkt/1060222gcdufqodr/krfgz.htm
235,HWAZJ_IO2-GACG_C,9476,https://www.esunbank.com.tw/gygrt/cugfkt/1060222gcdufqodr/krfgz.htm
236,HWAZJ_IO2-GACG_C,9488,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/krtuo/phorg-cduf/gsxr-wdqqgt
237,HWAZJ_IO2-GACG_C,9532,https://www.esunbank.com.tw/gygrt/iougz/mdungtkrj/izdtm/
238,HWAZJ_IO2-GACG_C,9537,https://www.esunbank.com.tw/gygrt/iougz/mdungtkrj/izdtm/
239,35QZ6H0RME7ILESO,9507,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/fkscoxrt/shopkrio
240,35QZ6H0RME7ILESO,9499,https://www.esunbank.com.tw/gygrt/rttf/joosdnd/
241,MKIB5GRD8VC22Q0E,9529,http://www.esunbank.com.tw/gygrt/pke/grtua/krfgz.htm
242,MKIB5GRD8VC22Q0E,9464,https://www.esunbank.com.tw/edrn/deoxt/ids/fkjktdq/tdoedo
243,I7B3N-KZJPDS1SNO,9491,https://www.esunbank.com.tw/gygrt/iougz/sktxdtkor/tudygq/
244,_ETDAAZBGUC3TZPU,9451,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/krtuo/co-eudrfgf-cduf/woofpgcngus-cduf
245,FKVT-HRJIGSRNAU4,9483,http://www.esunbank.com.tw/gygrt/e2c/iougkjr/
246,FKVT-HRJIGSRNAU4,9484,http://www.esunbank.com.tw/gygrt/e2c/iougkjr/
247,FKVT-HRJIGSRNAU4,9450,http://www.esunbank.com.tw/gygrt/pke/grtua/krfgz.htm
248,FKVT-HRJIGSRNAU4,9529,http://www.esunbank.com.tw/gygrt/qodr/fugdmeqoj/fugdm/fgcoudtg/fgcoudtg_13.htmq
249,E1JFFZWR56BZ5IJU,9450,http://www.esunbank.com.tw/gygrt/pke/grtua/krfgz.htm
250,D4-__UDQ7XN2EDGA,9466,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/cxuugrca-corygutgu
251,ME_P7MRLRHJNK-7Q,9458,https://www.esunbank.com.tw/gygrt/qodr/fj/
252,IQROKZU3QONIVEME,9468,https://www.esunbank.com.tw/gygrt/wgdqth/gsxrioof/
253,7KLOB_VWPZ4PUBU0,9520,http://www.esunbank.com.tw/gygrt/e2c/iougkjr/
254,7VHLBFW0KQAE18JA,9484,https://www.esunbank.com.tw/gygrt/e2c/iougkjr/
255,7VHLBFW0KQAE18JA,9470,https://www.esunbank.com.tw/gygrt/e2c/cduf/fxdq/
256,ULMRVLW6DVOIS6CO,9506,https://www.esunbank.com.tw/gygrt/cugfkt/1060222gcdufqodr/krfgz.htm
257,O7GFVF7RIGOVZ-WU,9490,https://www.esunbank.com.tw/gygrt/iougz/sktxdtkor/tudygq/
258,2OVXFQ7WKCUSC-0O,9508,http://www.esunbank.com.tw/gygrt/qodr/fj/
259,2OVXFQ7WKCUSC-0O,9463,http://www.esunbank.com.tw/gygrt/e2c/iougkjr/
260,2OVXFQ7WKCUSC-0O,9519,http://www.esunbank.com.tw/gygrt/qodr/hoxsg/qodr/
261,2OVXFQ7WKCUSC-0O,9507,http://www.esunbank.com.tw/gygrt/qodr/hoxsg/qodr/
262,2OVXFQ7WKCUSC-0O,9535,https://www.esunbank.com.tw/gygrt/iougz/mdungtkrj/izdtm/
263,SV8KXTRBUDCC8_NQ,9515,http://www.esunbank.com.tw/gygrt/cugfkt/1070210pda_dppqg/
264,SV8KXTRBUDCC8_NQ,9526,https://www.esunbank.com.tw/gygrt/iougz/mdungtkrj/iqdshsdqg/
265,GWNCKN5H2HHR04CK,9462,http://www.esunbank.com.tw/gygrt/qodr/hoxsg/qodr/
266,OCMP6ZXN4RUDVALI,9491,https://www.esunbank.com.tw/gygrt/iougz/sktxdtkor/tudygq/
267,WVMBHKLGRF1MCYRK,9500,https://www.esunbank.com.tw/gygrt/iougz/sktxdtkor/izixrf/
268,W9YD0FJGPZPYH06E,9515,http://www.esunbank.com.tw/gygrt/qodr/fj/
269,W9YD0FJGPZPYH06E,9521,https://www.esunbank.com.tw/edrn/deoxt/drroxrcgmgrt/drroxrcgmgrt
270,W9YD0FJGPZPYH06E,9525,https://www.esunbank.com.tw/gygrt/iougz/mdungtkrj/izdtm/
271,EIK4P0KB3BSQDMF4,9504,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/fkscoxrt/shopkrio
272,PYEOPDCN3SMLQSYA,9456,https://www.esunbank.com.tw/gygrt/mgmegutgdm/judrfqdxrch/
273,5ASSIVXDUABVIMCM,9528,http://www.esunbank.com.tw/gygrt/e2c/cduf/fxdq/
274,SFF4HVKKVEC_RYIW,9535,https://www.esunbank.com.tw/gygrt/iougz/mdungtkrj/izdtm/
275,99IKA7THPK1CRGUW,9522,http://www.esunbank.com.tw/gygrt/qodr/fj/
276,X6IWGJFGYNWABDFS,9486,https://www.esunbank.com.tw/gygrt/iougz/sktxdtkor/tudygq/
277,K_BCBLMV1H1FWBAA,9529,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/krtuo/wouqf-cduf/wouqf
278,UBD0GATKEVE8FJXW,9504,http://www.esunbank.com.tw/gygrt/pke/grtua/krfgz.htm
279,UBD0GATKEVE8FJXW,9500,https://www.esunbank.com.tw/edrn/deoxt/drroxrcgmgrt/drroxrcgmgrt
280,UBD0GATKEVE8FJXW,9470,https://www.esunbank.com.tw/gygrt/iougz/mdungtkrj/puomotkor/
281,UDBLL0ZNJRMFHVUE,9535,https://www.esunbank.com.tw/gygrt/wgdqth/gsxrioof/
282,EW_ETI3OVGCDCJOK,9536,http://www.esunbank.com.tw/gygrt/qodr/fj/
283,NQUQDWJGB8OIMMQM,9462,https://www.esunbank.com.tw/gygrt/qodr/hoxsg/sgcorfdua/pdjg.htmq
284,NQUQDWJGB8OIMMQM,9519,https://www.esunbank.com.tw/gygrt/qodr/nrowhow/
285,NQUQDWJGB8OIMMQM,9522,http://www.esunbank.com.tw/gygrt/qodr/hoxsg/qodr/
286,NQUQDWJGB8OIMMQM,9499,http://www.esunbank.com.tw/gygrt/qodr/hoxsg/qodr/
287,UYPCMCVHGZI4GD_E,9490,http://www.esunbank.com.tw/gygrt/qodr/fj/
288,UYPCMCVHGZI4GD_E,9519,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/fkscoxrt/shopkrio
289,UYPCMCVHGZI4GD_E,9456,https://www.esunbank.com.tw/edrn/deoxt/rgws-cgrtgu
290,DJMAXQU_S-OLAT28,9470,https://www.esunbank.com.tw/gygrt/e2c/ge/
291,3BJXQQPYWKUFOBVW,9450,https://www.esunbank.com.tw/gygrt/iougz/mdungtkrj/tudygq/
292,BYRWITVYN7U5VOVW,9480,https://www.esunbank.com.tw/gygrt/iougz/mdungtkrj/puomotkor/
293,VVARIXLUUSYLMX-G,9457,https://www.esunbank.com.tw/gygrt/cugfkt/1060222gcdufqodr/krfgz.htm
294,C-VHZ7WYCXR6USLE,9467,http://www.esunbank.com.tw/gygrt/qodr/fj/
295,ZEYDN9PLWBRA1ER4,9533,https://www.esunbank.com.tw/gygrt/cugfkt/1060222gcdufqodr/krfgz.htm
296,CHKFMS5ISBZTJRUO,9492,https://www.esunbank.com.tw/edrn/deoxt/qocdtkors/iougkjr-cxuugrca-dtm
297,F6EO9IN4DZQNIYAO,9476,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/fkscoxrt/shopkrio
298,F6EO9IN4DZQNIYAO,9491,https://www.esunbank.com.tw/gygrt/iougz/sktxdtkor/tudygq/
299,_RZLU2DEKJJRVI_0,9449,http://www.esunbank.com.tw/gygrt/oygusgd/eudrchhn/
300,_RZLU2DEKJJRVI_0,9486,https://www.esunbank.com.tw/edrn/pgusordq
301,AFDQLWBCGVXGVSGS,9463,https://www.esunbank.com.tw/gygrt/e2c/iougkjr/
302,AFDQLWBCGVXGVSGS,9481,https://www.esunbank.com.tw/gygrt/e2c/iougkjr/
303,AFDQLWBCGVXGVSGS,9481,https://www.esunbank.com.tw/gygrt/e2c/iougkjr/
304,AFDQLWBCGVXGVSGS,9510,http://www.esunbank.com.tw/gygrt/qodr/fj/
305,AFDQLWBCGVXGVSGS,9534,http://www.esunbank.com.tw/gygrt/qodr/fj/
306,AFDQLWBCGVXGVSGS,9480,http://www.esunbank.com.tw/gygrt/qodr/fj/
307,AFDQLWBCGVXGVSGS,9489,https://www.esunbank.com.tw/gygrt/e2c/ge/
308,AFDQLWBCGVXGVSGS,9529,https://www.esunbank.com.tw/gygrt/qodr/fc/fgcoudtkor/
309,AFDQLWBCGVXGVSGS,9531,https://www.esunbank.com.tw/gygrt/qodr/fc/cdu/
310,AFDQLWBCGVXGVSGS,9505,https://www.esunbank.com.tw/s/pgusordqqodrdppqa/
311,AFDQLWBCGVXGVSGS,9491,https://www.esunbank.com.tw/gygrt/iougz/sktxdtkor/tudygq/
312,AFDQLWBCGVXGVSGS,9522,https://www.esunbank.com.tw/s/wgdqthcdqcxqdtkor/
313,2WLC5ERLIRLKXJRQ,9483,https://www.esunbank.com.tw/gygrt/e2c/iougkjr/
314,HZDA1UJWFASNSC34,9473,https://www.esunbank.com.tw/gygrt/se/fj/
315,B52OK3_RAZJPDPTW,9480,https://www.esunbank.com.tw/gygrt/e2c/cduf/fxdq/
316,W2KPWN1V_BPFU_VE,9521,https://www.esunbank.com.tw/gygrt/wgdqth/popxqduudrn/
317,NVJ4KZYSHWW9GJXU,9480,https://www.esunbank.com.tw/edrn/deoxt/drroxrcgmgrt/drroxrcgmgrt
318,NVJ4KZYSHWW9GJXU,9525,https://www.esunbank.com.tw/gygrt/cugfkt/1060222gcdufqodr/krfgz.htm
319,NVJ4KZYSHWW9GJXU,9491,https://www.esunbank.com.tw/gygrt/iougz/sktxdtkor/tudygq/
320,NVJ4KZYSHWW9GJXU,9499,https://www.esunbank.com.tw/gygrt/iougz/sktxdtkor/izixrf/
321,NVJ4KZYSHWW9GJXU,9513,https://www.esunbank.com.tw/gygrt/e2c/cduf/tudygqcduf/
322,NVJ4KZYSHWW9GJXU,9527,https://www.esunbank.com.tw/gygrt/iougz/mdungtkrj/iqdshsdqg/
323,ZRXMZAS68557AXHK,9490,http://www.esunbank.com.tw/gygrt/qodr/fj/
324,ZRXMZAS68557AXHK,9501,https://www.esunbank.com.tw/gygrt/se/fj/
325,JDLDWKTYYX6B2YAW,9524,http://www.esunbank.com.tw/gygrt/qodr/fj/
326,JDLDWKTYYX6B2YAW,9460,http://www.esunbank.com.tw/gygrt/qodr/fj/
327,62POFL0BMBDC3OOK,9536,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/krtuo/edrn-cduf/gdsa-cduf
328,ZLQS_-EBLS0WW_SG,9464,http://www.esunbank.com.tw/gygrt/e2c/iougkjr/
329,ZLQS_-EBLS0WW_SG,9520,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/twf/fgposkt-udtg
330,ZLQS_-EBLS0WW_SG,9512,https://www.esunbank.com.tw/edrn/deoxt/qocdtkors/eudrch
331,ZLQS_-EBLS0WW_SG,9455,https://www.esunbank.com.tw/edrn/deoxt/qocdtkors/eudrch
332,1663HTJ9OBNHJTKW,9520,https://www.esunbank.com.tw/edrn/pgusordq
333,1663HTJ9OBNHJTKW,9525,https://www.esunbank.com.tw/edrn/pgusordq
334,F63LFV9UGFDW7UAQ,9522,https://www.esunbank.com.tw/gygrt/mgmegutgdm/sxggr/
335,RMKSBQ41YGHOEY7M,9498,http://www.esunbank.com.tw/gygrt/wgedtm/tdoedo/pn/
336,A8WPB9JOX9TG9YU0,9507,http://www.esunbank.com.tw/gygrt/qodr/fj/
337,A8WPB9JOX9TG9YU0,9536,https://www.esunbank.com.tw/edrn/pgusordq
338,A8WPB9JOX9TG9YU0,9536,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/fkscoxrt/shopkrio
339,A8WPB9JOX9TG9YU0,9536,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/fkscoxrt/shopkrio
340,A8WPB9JOX9TG9YU0,9527,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/krtuo/edrn-cduf/lce-cduf
341,A8WPB9JOX9TG9YU0,9536,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/krtuo/edrn-cduf/kcdsh-cduf
342,A8WPB9JOX9TG9YU0,9536,https://www.esunbank.com.tw/gygrt/iougz/mdungtkrj/hoqkfda/
343,A8WPB9JOX9TG9YU0,9536,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/krtuo/co-eudrfgf-cduf/foctou-krikrktg-cduf
344,A8WPB9JOX9TG9YU0,9500,https://www.esunbank.com.tw/gygrt/e2c/cduf/tudygqcduf/
345,A8WPB9JOX9TG9YU0,9520,http://www.esunbank.com.tw/gygrt/cugfkt/1070308ch/
346,A8WPB9JOX9TG9YU0,9535,https://www.esunbank.com.tw/gygrt/iougz/mdungtkrj/izdtm/
347,A8WPB9JOX9TG9YU0,9531,https://www.esunbank.com.tw/gygrt/iougz/mdungtkrj/izdtm/
348,OEP6Z1JKVSO1CRSI,9450,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/fkscoxrt/shops/qkigstaqg
349,AGVEXOJV-811G-LU,9491,https://www.esunbank.com.tw/gygrt/cugfkt/1060222gcdufqodr/krfgz.htm
350,HSLHMNRJP12VG574,9478,https://www.esunbank.com.tw/edrn/pgusordq
351,7QF0PUGYI0NPVI44,9511,https://www.esunbank.com.tw/gpda/poutdq/qojkr.dspz
352,7QF0PUGYI0NPVI44,9491,https://www.esunbank.com.tw/edrn/deoxt/rgws-cgrtgu
353,7QF0PUGYI0NPVI44,9536,http://www.esunbank.com.tw/gygrt/qodr/hoxsg/qodr/
354,6XTOEAWSVI9WX2NI,9465,http://www.esunbank.com.tw/gygrt/pke/grtua/krfgz.htm
355,SDMNZPKIAYCQBC9S,9469,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
356,ZNS50WZQGTSWL17S,9458,http://www.esunbank.com.tw/gygrt/e2c/iougkjr/
357,FRK2XKNEN4O_ELSA,9529,https://www.esunbank.com.tw/edrn/pgusordq
358,YOPHLUUGBNFCPAYA,9458,https://www.esunbank.com.tw/edrn/pgusordq
359,WEMEEUYGMOYP8U00,9487,https://www.esunbank.com.tw/s/pgusordqqodrdppqa/
360,WEMEEUYGMOYP8U00,9487,https://www.esunbank.com.tw/s/pgusordqqodr/
361,W6L7ZDBZ2JTAEJX8,9492,https://www.esunbank.com.tw/edrn/deoxt/drroxrcgmgrt/drroxrcgmgrt
362,W6L7ZDBZ2JTAEJX8,9464,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/fkscoxrt/shopkrio
363,W6L7ZDBZ2JTAEJX8,9452,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/fkscoxrt/shops/ioof
364,W6L7ZDBZ2JTAEJX8,9486,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/fkscoxrt/shops
365,W6L7ZDBZ2JTAEJX8,9464,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/fkscoxrt/shopkrio
366,W6L7ZDBZ2JTAEJX8,9464,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/fkscoxrt/shopkrio
367,W6L7ZDBZ2JTAEJX8,9452,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/fkscoxrt/shops/qkigstaqg
368,W6L7ZDBZ2JTAEJX8,9474,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/ugwduf/puofxcts/stxii
369,W6L7ZDBZ2JTAEJX8,9452,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/fkscoxrt/shops/qktgudtxug
370,W6L7ZDBZ2JTAEJX8,9492,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/fkscoxrt/shops/3c
371,W6L7ZDBZ2JTAEJX8,9452,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/fkscoxrt/shops/3c
372,W6L7ZDBZ2JTAEJX8,9492,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/fkscoxrt/shops/3c
373,W6L7ZDBZ2JTAEJX8,9452,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/fkscoxrt/shops/3c
374,W6L7ZDBZ2JTAEJX8,9452,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/fkscoxrt/shops/tudygq
375,W6L7ZDBZ2JTAEJX8,9452,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/fkscoxrt/shops/orqkrgshop
376,W6L7ZDBZ2JTAEJX8,9458,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/fkscoxrt/shops/egdxta
377,W6L7ZDBZ2JTAEJX8,9474,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/ugwduf/puofxcts/tkcngt/gtkcngt
378,W6L7ZDBZ2JTAEJX8,9473,https://www.esunbank.com.tw/gygrt/cugfkt/1060321pda_dppqg_s/krfgz.htm
379,W6L7ZDBZ2JTAEJX8,9502,http://www.esunbank.com.tw/gygrt/cugfkt/1060321pda_dppqg_s/krfgz.htm
380,W6L7ZDBZ2JTAEJX8,9469,http://www.esunbank.com.tw/gygrt/cugfkt/1060321pda_dppqg_s/krfgz.htm
381,W6L7ZDBZ2JTAEJX8,9473,https://www.esunbank.com.tw/gygrt/wgdqth/gsxrioof/
382,W6L7ZDBZ2JTAEJX8,9486,https://www.esunbank.com.tw/gygrt/cugfkt/1070101txktkor/
383,W6L7ZDBZ2JTAEJX8,9520,https://www.esunbank.com.tw/gygrt/cugfkt/1070210pda_dppqg/
384,W6L7ZDBZ2JTAEJX8,9520,https://www.esunbank.com.tw/gygrt/cugfkt/1070210pda_dppqg/
385,W6L7ZDBZ2JTAEJX8,9522,https://www.esunbank.com.tw/gygrt/mgmegutgdm/sxggr/
386,Y6T1FUB0X75W4RM4,9486,https://www.esunbank.com.tw/gygrt/cugfkt/1060222gcdufqodr/krfgz.htm
387,Y6T1FUB0X75W4RM4,9451,https://www.esunbank.com.tw/s/seqodr
388,Y6T1FUB0X75W4RM4,9451,https://www.esunbank.com.tw/s/seqodr
389,Y6T1FUB0X75W4RM4,9451,https://www.esunbank.com.tw/s/seqodr/cugfktdssgssmgrt/dssgssmgrtmofgqkrfgz
390,Y6T1FUB0X75W4RM4,9465,http://www.esunbank.com.tw/gygrt/qodr/fugdmeqoj/fugdm/fgcoudtg/fgcoudtg_13.htmq
391,Y6T1FUB0X75W4RM4,9465,http://www.esunbank.com.tw/gygrt/qodr/fugdmeqoj/fugdm/fgcoudtg/fgcoudtg_27.htmq
392,AFPIQK8IY7GXN_WO,9492,https://www.esunbank.com.tw/gygrt/e2e/iougkjrdtm/
393,AFPIQK8IY7GXN_WO,9519,https://www.esunbank.com.tw/gygrt/e2c/iougkjr/
394,AFPIQK8IY7GXN_WO,9526,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/gzchdrjg-udtg-chdut
395,AFPIQK8IY7GXN_WO,9500,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/fkscoxrt/shopkrio
396,AFPIQK8IY7GXN_WO,9500,https://www.esunbank.com.tw/edrn/pgusordq/cugfkt-cduf/fkscoxrt/shopkrio
397,AFPIQK8IY7GXN_WO,9517,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/iougkjr-sguykcg/fgopskt-gygrt
398,AFPIQK8IY7GXN_WO,9491,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/iougkjr-sguykcg/fgopskt-gygrt
399,AFPIQK8IY7GXN_WO,9526,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/iougkjr-sguykcg/fgopskt-gygrt
400,AFPIQK8IY7GXN_WO,9492,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/iougkjr-sguykcg/fgopskt-gygrt
401,AFPIQK8IY7GXN_WO,9519,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/iougkjr-sguykcg/fgopskt-gygrt
402,AFPIQK8IY7GXN_WO,9519,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/iougkjr-sguykcg/fgopskt-gygrt
403,AFPIQK8IY7GXN_WO,9491,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/iougkjr-sguykcg/fgopskt-gygrt
404,AFPIQK8IY7GXN_WO,9491,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/iougkjr-sguykcg/fgopskt-gygrt
405,AFPIQK8IY7GXN_WO,9507,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/iougkjr-sguykcg/fgopskt-gygrt
406,AFPIQK8IY7GXN_WO,9491,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/iougkjr-sguykcg/fgopskt-gygrt
407,AFPIQK8IY7GXN_WO,9507,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/iougkjr-sguykcg/fgopskt-gygrt
408,AFPIQK8IY7GXN_WO,9491,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/iougkjr-sguykcg/fgopskt-gygrt
409,AFPIQK8IY7GXN_WO,9493,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/iougkjr-sguykcg/fgopskt-gygrt
410,AFPIQK8IY7GXN_WO,9487,https://www.esunbank.com.tw/gygrt/iougz/sktxdtkor/tudygq/
411,AFPIQK8IY7GXN_WO,9517,https://www.esunbank.com.tw/gygrt/wgdqth/gsxrioof/
412,JWRH27QVJAK2H6ZK,9489,http://www.esunbank.com.tw/gygrt/qodr/fj/
413,JWRH27QVJAK2H6ZK,9452,https://www.esunbank.com.tw/edrn/pgusordq
414,JWRH27QVJAK2H6ZK,9452,https://www.esunbank.com.tw/edrn/pgusordq
415,JWRH27QVJAK2H6ZK,9489,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/cxuugrca-corygutgu
416,JWRH27QVJAK2H6ZK,9489,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/iougz/cxuugrca-corygutgu
417,JWRH27QVJAK2H6ZK,9489,https://www.esunbank.com.tw/edrn/pgusordq/qodr/tooqs/krio/qodr-cdqcxqdtkor
418,JWRH27QVJAK2H6ZK,9489,https://www.esunbank.com.tw/edrn/pgusordq/qodr/tooqs/krio/qodr-cdqcxqdtkor
419,JWRH27QVJAK2H6ZK,9489,https://www.esunbank.com.tw/edrn/pgusordq/qodr/tooqs/krio/qodr-cdqcxqdtkor
420,JWRH27QVJAK2H6ZK,9489,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/twf/fgposkt-cdqcxqdtkor
421,JWRH27QVJAK2H6ZK,9489,https://www.esunbank.com.tw/edrn/pgusordq/fgposkt/udtg/twf/fgposkt-cdqcxqdtkor
422,JWRH27QVJAK2H6ZK,9489,https://www.esunbank.com.tw/s/pgusordqqodr/
423,JWRH27QVJAK2H6ZK,9489,https://www.esunbank.com.tw/s/pgusordqqodr/
424,ZG9Z3-JXLRCBOWUK,9464,https://www.esunbank.com.tw/gygrt/e2c/iougkjr/
425,ZG9Z3-JXLRCBOWUK,9464,https://www.esunbank.com.tw/gygrt/e2c/iougkjr/
426,ZG9Z3-JXLRCBOWUK,9463,https://www.esunbank.com.tw/edrn/pgusordq
427,ZG9Z3-JXLRCBOWUK,9463,https://www.esunbank.com.tw/edrn/pgusordq
428,ZG9Z3-JXLRCBOWUK,9463,https://www.esunbank.com.tw/edrn/pgusordq
429,ZG9Z3-JXLRCBOWUK,9464,https://www.esunbank.com.tw/edrn/pgusordq
430,ZG9Z3-JXLRCBOWUK,9463,https://www.esunbank.com.tw/edrn/pgusordq
431,ZG9Z3-JXLRCBOWUK,9463,https://www.esunbank.com.tw/edrn/pgusordq
432,ZG9Z3-JXLRCBOWUK,9464,https://www.esunbank.com.tw/edrn/pgusordq
433,ZG9Z3-JXLRCBOWUK,9464,https://www.esunbank.com.tw/edrn/pgusordq
434,ZG9Z3-JXLRCBOWUK,9464,https://www.esunbank.com.tw/edrn/pgusordq
435,ZG9Z3-JXLRCBOWUK,9466,https://www.esunbank.com.tw/edrn/pgusordq
436,ZG9Z3-JXLRCBOWUK,9470,https://www.esunbank.com.tw/edrn/pgusordq
437,ZG9Z3-JXLRCBOWUK,9537,https://www.esunbank.com.tw/edrn/pgusordq
438,ZG9Z3-JXLRCBOWUK,9489,https://www.esunbank.com.tw/edrn/pgusordq
439,ZG9Z3-JXLRCBOWUK,9506,https://www.esunbank.com.tw/edrn/pgusordq
440,ZG9Z3-JXLRCBOWUK,9506,https://www.esunbank.com.tw/edrn/pgusordq
